COUNTRY,MA_ID,NAME,LON,LAT,DESIG,LEGAL,DESIG_TYPE,DOMAIN,STATUS,DATE_ESTAB,AREA_R_HA,MARIE_R_H,MGT_PLAN,IUCN_CAT,INTL_CONV,STATE_PROV,ZONES,NO_TAKE,NO_TK_R_HA,MGT_MODEL,MGT_EFF,SOURCE,NOTES,CONSENT,CTMPAS_CAT,VALIDATED,VALIDATED_BY,VALIDATED_ON,HAS_POLY
"Indonesia","1007800","Sumenep Marine Conservation Area","115.89036100","-7.07678300","Province Marine Conservation Area","KEPGUB JATIM Nomor 188/569/KPTS/013/2018 ","Local","Marine","Designated","2018-10-10",72026.14,0.00,"Yes","VI","No","East Java","Yes","Unknown",0.00,"EKKP3K","Established","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1007700","Taman Laut Banda Marine Nature Recreational Park","129.90320600","-4.53926200","Marine Nature Recreational Park","KEPMENKP No. KEP.69/MEN/2009","National","Marine","Designated","2009-09-03",2500.00,0.00,"Yes","V","No","Maluku","Yes","Unknown",0.00,"EKKP3K","Strengthened","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1007600","Gili Sulat, Gili Lawang  Marine Conservation Area","116.72652100","-8.32849600","Province Marine Conservation Area","KEPMENKP No. 92/KEPMEN-KP/2018","Provincial","Marine","Designated","2018-01-01",10000.00,0.00,"Yes","V","No","West Nusa Tenggara","Yes","Unknown",0.00,"EKKP3K","Strengthened","MMAF & MoF","","Yes","Category 1","False","","","True"
"Indonesia","1007500","Pulau Tujuh Belas Marine Nature Recreational Park","121.03652100","-8.38302200","Marine Nature Recreational Park","Menteri Kehutanan No. 589/Kpts-II/1996; Tgl. 16-09-1996","National","Marine","Designated","1996-09-16",9900.00,0.00,"Unknown","V","No","East Nusa Tenggara","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1007400","Teluk Lasolo-Teluk Dalam Marine Nature Recreational Park","122.37389400","-3.61027800","Marine Nature Recreational Park","Menteri Hutbun No. 451/Kpts-II/1999; Tgl. 17-6-1999","National","Marine","Designated","1999-06-17",81800.00,0.00,"Unknown","V","No","Southeast Sulawesi","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1007300","Pulau Weh Sabang Marine Nature Recreational Park","95.23970800","5.85812700","Marine Nature Recreational Park","Menteri Pertanian No. 928/Kpts/Um/82 Tgl. 27/12/1982","National","Marine","Designated","1982-12-27",3900.00,0.00,"Unknown","V","No","Nanggroe Aceh Darussalam","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1007200","Pananjung Pangandaran Marine Nature Reserve","108.67005800","-7.73341100","Marine Nature Reserve","Menteri Kehutanan No. 225/Kpts-II/1990; Tgl. 8-5-1990","National","Marine","Designated","1990-05-08",470.00,0.00,"Unknown","Unknown","No","West Java","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1007100","Leuweng Sancang Marine Nature Reserve","107.85655200","-7.74173400","Marine Nature Reserve","Menteri Kehutanan No. 682/Kpts-II/1990; Tgl. 17-11-1990","National","Marine","Designated","1990-11-17",1150.00,0.00,"Unknown","Unknown","No","West Java","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1007000","Kepulauan Padamarang Marine Nature Recreational Park","121.42184400","-4.11889500","Marine Nature Recreational Park","Menteri Kehutanan No. 94/Kpts-II/2003; Tgl 19-03-2003","National","Marine","Designated","2003-03-19",36000.00,0.00,"Unknown","V","No","Southeast Sulawesi","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1006900","Kepulauan Aru Tenggara Marine Wildlife Reserve","134.63394900","-7.03183600","Marine Wildlife Reserve","Kep MenKP Nomor 63/Men/2009 Tgl. 3 September 2009","National","Marine","Designated","1991-02-04",114000.00,0.00,"Yes","IV","No","Maluku","Yes","Unknown",0.00,"EKKP3K","Strengthened","MMAF","","Yes","Category 2","False","","","True"
"Indonesia","1006800","Teluk Maumere Marine Nature Recreational Park","122.38987700","-8.55388400","Marine Nature Recreational Park","Menteri Kehutanan No. 126/Kpts-II/1987; Tgl. 21-04-1987","National","Marine","Designated","1987-04-21",59450.00,0.00,"Unknown","V","No","East Nusa Tenggara","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1006700","Pantai Ujungnegoro Roban (Batang) District Marine Conservation Area","109.81638900","-6.88465400","Province Marine Conservation Area","No. 523/283/Tahun 2005 Tgl 15-12-2005; Perubahan No 523/306/2011; Perubahan; Kepmen KP  No.29/MEN/2012 ","Provincial","Marine","Designated","2014-06-14",4015.20,0.00,"Yes","V","No","Central Java","Unknown","Unknown",0.00,"EKKP3K","Unknown","MMAF","","Yes","Category 1","False","","","True"
"Indonesia","1006600","Buton Tengah Marine Protected Area","122.29511500","-5.49133700","Province Marine Conservation Area","KEPBUP No: 233 tanggal 29 Agustus  2016","Provincial","Marine","Designated","2016-08-29",109069.55,0.00,"Unknown","VI","No","Southeast Sulawesi","Unknown","Unknown",0.00,"EKKP3K","Established","MMAF & MoF","","Yes","Category 1","False","","","True"
"Indonesia","1006500"," Pulau Laut, P. Sembilan, P. Samber Gelap (Kotabaru) Marine Conservation Area","116.16090600","-4.04814000","Province Marine Conservation Area","KEPGUB KALSEL 188.44/0713/KUM/2018 tanggal 27 Desember 2018","Local","Marine","Designated","2018-12-27",160908.13,0.00,"Drafted","V","No","South Kalimantan","Yes","Unknown",0.00,"EKKP3K","Strengthened","WDPA","","Yes","Category 1","False","","","True"
"Indonesia","1006400","Raja Ampat Marine Nature Reserve","130.34997600","-0.35944300","Marine Wildlife Reserve","Kep MenKP Nomor 64/Men/2009 Tgl. 3 September 2009","National","Marine","Designated","2009-09-03",60000.00,0.00,"Yes","IV","No","West Papua","Yes","Unknown",0.00,"EKKP3K","Strengthened","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1006300","Teluk Kupang Marine Nature Recreational Park","123.51029900","-10.15289900","Marine Nature Recreational Park","Menteri Kehutanan No.18/Kpts-II/1993; Tgl. 28-01-1993","National","Marine","Designated","1993-01-28",50000.00,0.00,"Unknown","V","No","East Nusa Tenggara","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1006200","Selat Pantar (P Batang, Lapang, Rusa) District Marine Conservation Area","124.26110800","-8.47778500","District Marine Conservation Area","Kepmen KP Nomor 35/KEPMEN-KP/2015","Local","Marine","Designated","2015-06-16",276693.45,0.00,"Yes","VI","No","East Nusa Tenggara","Yes","Part",0.00,"E-KKP3K/EMPA","Established","MMAF & MoF","","Yes","Category 1","False","","","True"
"Indonesia","1006100","Savu Sea Marine National Park","122.22909500","-10.66632500","Marine National Park","Men. Kelautan dan Perikanan No: 5/Kepmen-KP/2014 ","National","Marine","Designated","2014-01-28",3355352.82,0.00,"Yes","II","No","East Nusa Tenggara","Yes","Unknown",79668.20,"E-KP3K","Unknown","MMAF & MoF","","Yes","Category 3","True","Yes","","True"
"Indonesia","1006000","Pangkajene Liukang Tupabiring Marine Conservation Area","119.19398700","-4.75666000","Province Marine Conservation Area","KEPGUB SULSEL 3172/XII/2018 tanggal 12 Desember 2018                     ","Local","Marine","Designated","2018-12-12",66870.00,0.00,"Yes","V","No","South Sulawesi","Yes","Unknown",0.00,"EKKP3K","Strengthened","MMAF & MoF","","Yes","Category 1","False","","","True"
"Indonesia","1005900","Banggai Dalaka Marine Conservation","123.16617200","-2.07729800","Province Marine Conservation Area","KEPGUB SULTENG Nomor: 523/635A/Diskanlut-GST/2017 tanggal 27 Desember 2017 ","Provincial","Marine","Designated","2017-12-27",869059.94,0.00,"Drafted","V","No","Central Sulawesi","Yes","Unknown",0.00,"Unknown","Unknown","MMAF & Pemda","","Yes","Category 1","False","idnmpa","","True"
"Indonesia","1005800","Kepulauan Anambas Marine Nature Recreational Park","105.79566000","2.39131800","Marine Nature Recreational Park","KEPMENKP No. 37/KEPMEN-KP/2014","National","Marine","Designated","2014-07-15",1262686.20,0.00,"Yes","VI","No","Kepulauan Riau","Yes","Unknown",30328.58,"EKKP3K","Strengthened","MMAF & MoF","","Yes","Category 3","True","Yes","","True"
"Indonesia","1005700","Nusa Penida Marine Conservation Area","115.53259000","-8.81086300","Province Marine Conservation Area","KEPMENKP No.90/KEPMEN-KP/2018 alter KEPMENKP No. 24/KEPMEN-KP/2014","Provincial","Marine","Designated","2018-01-01",20057.00,0.00,"Yes","Unknown","No","Bali","Yes","Unknown",0.00,"EKKP3K","Strengthened","MMAF & MoF","","Yes","Category 2","False","idnmpa","","True"
"Indonesia","1005600","Pulau Moyo Marine Nature Recreational Park","117.52424800","-8.39643300","Marine Nature Recreational Park","Menteri Kehutanan No. 98/Kpts-II/2001; Tgl. 15-3-2001","National","Marine","Designated","2001-03-15",6000.00,0.00,"Unknown","V","No","West Nusa Tenggara","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 2","False","","","True"
"Indonesia","1005500","Kepulauan Kapoposang Marine Nature Recreational Park","119.03389700","-4.77849500","Marine Nature Recreational Park","KEPMENKP No. KEP.66/MEN/2009","Local","Marine","Designated","1996-09-12",50000.00,0.00,"Yes","V","No","South Sulawesi","Yes","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 2","False","idnmpa","","True"
"Indonesia","1005400","Gili Meno, Gili Ayer, Gili Trawangan Marine Nature Recreational Park","116.05378700","-8.35409400","Marine Nature Recreational Park","Kep MenKP Nomor 37/Men/2009 Tgl. 3 September 2009","National","Marine","Designated","2009-09-03",2954.00,0.00,"Yes","V","No","West Nusa Tenggara","Yes","Unknown",0.00,"EKKP3K","Strengthened","CTI","","Yes","Category 2","False","","","True"
"Indonesia","1005300","Pulau Satonda Marine Nature Recreational Park","117.74870600","-8.10311200","Marine Nature Recreational Park","Menteri Kehutanan No. 22/Kpts-VI/1998; Tgl. 7 Januari 1998","National","Marine","Designated","1998-01-07",2600.00,0.00,"Unknown","V","No","West Nusa Tenggara","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 2","False","","","True"
"Indonesia","1005200","Kepulauan Padaido Marine Nature Recreational Park","136.49973300","-1.24937700","Marine Nature Recreational Park","Kep. Menteri Kelautan dan Perikanan Republik Indonesia Nomor Kep 68/Men/2009; Tgl.3 September 2009","National","Marine","Designated","2009-09-03",183000.00,0.00,"Yes","V","No","Papua","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 2","False","","","True"
"Indonesia","1005100","Sindangkerta Marine Wildlife Reserve","108.07168600","-7.76883700","Marine Wildlife Reserve","Menteri Kehutanan No. 6964/Kpts-II/2002 Tgl. 17 Februari 2002","National","Marine","Designated","2002-02-17",90.00,0.00,"Unknown","IV","No","West Java","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 1","False","","","True"
"Indonesia","1005000","Pulau Anak Krakatau Marine Nature Reserve","105.40515100","-6.11131000","Marine Nature Reserve","Menteri Kehutanan No. 85/Kpts-II/1990; Tgl. 26-2-1990","National","Marine","Designated","1990-02-26",11200.00,0.00,"Unknown","Ia","No","Lampung","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 1","False","","","True"
"Indonesia","1004900","Kepulauan Karimata Marine Nature Reserve","108.85292800","-1.62669200","Marine Nature Reserve","Menteri Kehutanan No. 381/Kpts-II/1985; Tgl. 27-12-1985","National","Marine","Designated","1985-12-27",77000.00,0.00,"Unknown","Ia","No","West Kalimantan","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 1","False","","","True"
"Indonesia","1004800","Kepulauan Seribu Marine National Park","106.57459000","-5.57285100","Marine National Park","SK. Menhut Nomor 8310/Kpts-II/2002; Tgl 13-6-2002","National","Marine","Designated","2002-06-13",107489.00,0.00,"Unknown","II","No","DKL Jakarta","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 1","False","","","True"
"Indonesia","1004700","Taka Bonerate Marine National Park","121.18037300","-6.71874600","Marine National Park","SK. Menhut Nomor 92/Kpts-II/2001; Tgl 26-2-2001","National","Marine","Designated","2001-02-26",530765.00,0.00,"Unknown","II","No","South Sulawesi","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 1","False","","","True"
"Indonesia","1004600","Kepulauan Wakatobi Marine National Park","124.00783000","-5.72029400","Marine National Park","SK. Menhut Nomor 7661/Kpts-II/2002; Tgl 19-8-2002","National","Marine","Designated","2002-08-19",1390000.00,0.00,"Unknown","II","UNESCO-MAB Biosphere Reserve (2012)","Southeast Sulawesi","Yes","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 4","False","","","True"
"Indonesia","1004500","Bunaken Marine National Park","124.75421800","1.64338200","Marine National Park","SK. Menhut Nomor 730/Kpts-II/1991; Tgl 15-10-1991","National","Marine","Designated","1991-10-15",89065.00,0.00,"Unknown","II","No","North Sulawesi","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 1","False","","","True"
"Indonesia","1004400","Kepulauan Togean Marine National Park","121.97511300","-0.36057300","Marine National Park","SK. Menhut Nomor : Sk.418/Menhut-Ii/2004; Tgl. 19-10-2004","National","Marine","Designated","2004-10-19",362605.00,0.00,"Unknown","II","No","Central Sulawesi","Unknown","Unknown",0.00,"Unknown","Unknown","CTI","","Yes","Category 2","False","","","True"
"Indonesia","1004300","Riung Nature Reserve","120.97699400","-8.38500800","Nature Reserve","Menteri Kehutanan No. 589/Kpts-II/1996; Tgl. 16-9-1996","Local","Marine","Designated","1996-09-16",2000.00,0.00,"Unknown","Ib","No","East Nusa Tenggara","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1004200","Pulau Rambut dan Perairan Marine Wildlife Reserve","106.69261500","-5.97405500","Marine Wildlife Reserve","Menteri Hutbun No. 275/Kpts-II/1999 Tgl. 7-5-1999","National","Marine","Designated","1999-05-07",90.00,0.00,"Unknown","IV","Ramsar Site  (1999)","DKL Jakarta","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 1","False","","","True"
"Indonesia","1004100","Pulau Semama Marine Wildlife Reserve","118.30083900","2.18621000","Marine Wildlife Reserve","Menteri Pertanian No. 604/Kpts/Um/8/82; Tgl. 19-08-1982","National","Marine","Designated","1982-08-19",220.00,0.00,"Unknown","IV","No","East Kalimantan","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 1","False","","","True"
"Indonesia","1004000","Pulau Sabuda dan Pulau Tataruga Marine Wildlife Reserve","131.61103800","-2.63126600","Marine Wildlife Reserve","Menteri Kehutanan No. 82/Kpts-II/1993,Tgl. 16-02-1993","National","Marine","Designated","1993-02-16",5000.00,0.00,"Unknown","IV","No","West Papua","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1003900","Pulau Sangiang Marine Nature Recreational Park","105.84757200","-5.96993800","Marine Nature Recreational Park","Menteri Kehutanan No. 698/Kpts-II/1991; Tgl. 12-10-1991","National","Marine","Designated","1991-12-10",720.00,0.00,"Unknown","V","No","Banten","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1003800","Pulau Samama Sangalaki Marine Nature Recreational Park","118.33722600","2.14893600","Marine Nature Recreational Park","Menteri Pertanian No.604/Kpts/Um/8/1982; Tgl 19-08-1982","National","Marine","Designated","1982-08-19",280.00,0.00,"Unknown","V","No","East Kalimantan","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1003700","Pulau Marsegu Marine Nature Recreational Park","128.06748200","-3.02881900","Marine Nature Recreational Park","Menteri Hutbun No. 114/Kpts-II/1999; Tgl. 5-03-1999","National","Marine","Designated","1999-03-05",11000.00,0.00,"Unknown","V","No","Maluku","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1003600","Kepulauan Banyak Marine Nature Recreational Park","97.29742800","2.11457600","Marine Nature Recreational Park","Menteri Kehutanan No. 596/Kpts-II/1996; Tgl 16-9-1996","National","Marine","Designated","1996-09-16",227500.00,0.00,"Unknown","V","No","Nanggroe Aceh Darussalam","No","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
"Indonesia","1003400","Karimun Jawa Marine National Park","110.36874000","-5.79653000","Marine National Park","SK. Menhut Nomor 74/Kpts-II/2001; Tgl 15-3-2001","National","Marine","Designated","2001-03-15",110117.30,0.00,"Unknown","II","No","Central Java","Unknown","Unknown",0.00,"Unknown","Unknown","MMAF & MoF","","Yes","Category 2","False","","","True"
